Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,NACIONALITAT_PAIS,NACIONALITAT_CONTINENT,SEXE
2009,1,Ciutat Vella,1,el Raval,1,1001,..,58,4,1
2009,1,Ciutat Vella,1,el Raval,1,1001,..,58,4,2
2009,1,Ciutat Vella,1,el Raval,1,1001,..,179,4,1
2009,1,Ciutat Vella,1,el Raval,1,1001,..,5,1,2
2009,1,Ciutat Vella,1,el Raval,1,1001,..,135,1,1
2009,1,Ciutat Vella,1,el Raval,1,1001,..,135,1,2
2009,1,Ciutat Vella,1,el Raval,1,1001,..,177,2,2
2009,1,Ciutat Vella,1,el Raval,1,1001,..,19,3,1
2009,1,Ciutat Vella,1,el Raval,1,1001,..,234,3,1
2009,1,Ciutat Vella,1,el Raval,1,1001,..,65,3,2
2009,1,Ciutat Vella,1,el Raval,1,1001,..,101,3,2
2009,1,Ciutat Vella,1,el Raval,1,1001,..,161,3,1
2009,1,Ciutat Vella,1,el Raval,1,1002,..,58,4,1
2009,1,Ciutat Vella,1,el Raval,1,1002,..,58,4,2
2009,1,Ciutat Vella,1,el Raval,1,1002,..,82,1,1
2009,1,Ciutat Vella,1,el Raval,1,1002,..,135,1,1
2009,1,Ciutat Vella,1,el Raval,1,1002,..,59,2,1
2009,1,Ciutat Vella,1,el Raval,1,1002,..,54,2,1
2009,1,Ciutat Vella,1,el Raval,1,1002,..,65,3,1
2009,1,Ciutat Vella,1,el Raval,1,1002,..,101,3,1
2009,1,Ciutat Vella,1,el Raval,1,1002,..,161,3,1
2009,1,Ciutat Vella,1,el Raval,2,1003,6,58,4,1
2009,1,Ciutat Vella,1,el Raval,2,1003,9,58,4,2
2009,1,Ciutat Vella,1,el Raval,2,1003,..,105,4,2
2009,1,Ciutat Vella,1,el Raval,2,1003,..,179,4,1
2009,1,Ciutat Vella,1,el Raval,2,1003,..,179,4,2
2009,1,Ciutat Vella,1,el Raval,2,1003,..,135,1,1
2009,1,Ciutat Vella,1,el Raval,2,1003,..,135,1,2
2009,1,Ciutat Vella,1,el Raval,2,1003,..,177,2,2
2009,1,Ciutat Vella,1,el Raval,2,1003,..,27,2,1
2009,1,Ciutat Vella,1,el Raval,2,1003,..,30,2,1
2009,1,Ciutat Vella,1,el Raval,2,1003,..,30,2,2
2009,1,Ciutat Vella,1,el Raval,2,1003,..,54,2,1
2009,1,Ciutat Vella,1,el Raval,2,1003,..,19,3,1
2009,1,Ciutat Vella,1,el Raval,2,1003,..,234,3,1
2009,1,Ciutat Vella,1,el Raval,2,1003,..,65,3,1
2009,1,Ciutat Vella,1,el Raval,2,1003,..,65,3,2
